Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'220421020',232,  , L,0,193776,119017,0,24075,9397,0,7560,3952,0,5670,3958,0,8876,6508,0,9675,10305,0,27427,13448,0,2655,3780,0,28188,13773,0,41265,27688,0,9090,11619,0,14175,6474,0,15120,8115
2,2025,'220421020',233,  , L,0,450,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220421020',234,  , L,0,13581,15926,0,0,0,0,5625,5462,0,0,0,0,0,0,0,0,0,0,1170,892,0,0,0,0,0,0,0,5985,7065,0,801,2507,0,0,0,0,0,0
2,2025,'220421020',238,  , L,0,6952,6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,3921,0,0,0,0,0,0,0,0,0,0,4252,3050,0,0,0
2,2025,'220421020',240,  , L,0,316941,180855,0,720,1043,0,12645,6836,0,29803,15932,0,14970,8098,0,16249,9311,0,28725,14983,0,37665,16698,0,37556,22013,0,34652,20317,0,46948,29795,0,28440,12656,0,28568,23173
2,2025,'220421020',241,  , L,0,9898,14477,0,2871,3705,0,0,0,0,665,1009,0,0,0,0,2515,3654,0,657,689,0,567,1101,0,0,0,0,1215,3022,0,1296,898,0,112,399,0,0,0
2,2025,'220421020',242,  , L,0,130028,102111,0,11664,12209,0,16191,6867,0,0,0,0,19729,14500,0,292,841,0,0,0,0,20976,14119,0,6052,6954,0,18760,19095,0,2790,8538,0,16686,7952,0,16888,11036
2,2025,'220421020',243,  , L,0,4144,6326,0,450,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3469,5291,0,0,0,0,0,0,0,0,0,0,225,305,0,0,0
2,2025,'220421020',244,  , L,0,202,324,0,0,0,0,202,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220421020',245,  , L,0,34266,58232,0,6406,13442,0,900,2219,0,0,0,0,4068,1947,0,702,1334,0,2488,3481,0,1269,2366,0,8244,12974,0,1710,2746,0,861,1102,0,6268,12863,0,1350,3758
2,2025,'220421020',246,  , L,0,22436,42492,0,486,1467,0,697,1701,0,10843,19464,0,3468,6372,0,0,0,0,0,0,0,0,0,0,3117,6448,0,1350,3449,0,486,1490,0,0,0,0,1989,2101
2,2025,'220421020',247,  , L,0,1387,3029,0,1117,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,321
2,2025,'220421020',302,  , L,0,16604,40596,0,1498,8259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7581,15078,0,0,0,0,0,0,0,180,488,0,3514,8763,0,3831,8008
2,2025,'220421020',304,  , L,0,7199111,16215793,0,634001,1856880,0,582397,1452408,0,591267,1287462,0,667237,1403114,0,710947,1479398,0,704113,1449839,0,748597,1210414,0,626041,1561404,0,235010,692394,0,600634,1494187,0,650746,1348375,0,448121,979918
2,2025,'220421020',305,  , L,0,7380,4986,0,0,0,0,0,0,0,0,0,0,0,0,0,3465,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,2717
2,2025,'220421020',311,  , L,0,3,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,279,0,0,0,0,0,0
2,2025,'220421020',407,  , L,0,11934,11320,0,0,0,0,0,0,0,4392,3567,0,0,0,0,0,0,0,0,0,0,3051,2943,0,0,0,0,0,0,0,1467,2819,0,3024,1991,0,0,0
2,2025,'220421020',408,  , L,0,512,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,807,0,0,0,0,0,0,0,337,878,0,0,0,0,0,0
2,2025,'220421020',409,  , L,0,38499473,16233456,0,3573914,1697755,0,4625355,2003668,0,3111109,1341587,0,3094913,1291703,0,3038484,1201305,0,2408228,962200,0,3439451,1298475,0,3288020,1401851,0,3576585,1521864,0,3042669,1251858,0,3362561,1368261,0,1938184,892929
2,2025,'220421020',410,  , L,0,27252,10305,0,0,0,0,8865,3002,0,6264,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12123,4361,0,0,0,0,0,0,0,0,0
2,2025,'220421020',412,  , L,0,31735,33697,0,0,0,0,0,0,0,0,0,0,0,0,0,85,225,0,0,0,0,0,0,0,0,0,0,5953,9912,0,6871,4651,0,9831,8193,0,8995,10716
2,2025,'220421020',413,  , L,0,1131759,829505,0,149889,115648,0,66060,45749,0,31176,25371,0,57356,43476,0,54439,50607,0,87889,52759,0,231278,179740,0,47226,35426,0,142938,80027,0,106681,68265,0,80606,61108,0,76221,71329
2,2025,'220421020',501,  , L,0,10017,13090,0,0,0,0,0,0,0,3942,5966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6075,7124,0,0,0
2,2025,'220421020',504,  , L,0,4113,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113,2538,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220421020',551,  , L,0,1092581,926619,0,68815,66421,0,65228,53017,0,29614,30977,0,104126,66476,0,85699,92825,0,129099,125938,0,177726,107843,0,57026,50678,0,169107,145090,0,98230,89340,0,77739,62993,0,30172,35021
2,2025,'220421020',601,  , L,0,6662921,3658365,0,720361,392113,0,272317,174429,0,564711,267520,0,502658,279526,0,718617,378617,0,557128,263798,0,499930,340320,0,652055,340666,0,414570,222743,0,679408,404470,0,464831,270224,0,616335,323939
2,2025,'220421020',606,  , L,0,1370010,1777630,0,98202,125074,0,11477,13313,0,97017,117341,0,139772,148059,0,133097,176786,0,77096,103744,0,176084,203119,0,139005,164971,0,97637,149085,0,138017,194005,0,148754,236176,0,113852,145957
2,2025,'220421020',619,  , L,0,585,2368,0,0,0,0,0,0,0,0,0,0,270,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,1303,0,0,0
2,2025,'220422000',207,  , L,0,6,591,0,0,0,0,0,0,0,0,0,0,0,0,0,6,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220422000',210,  , L,0,391325,239864,0,1176,1031,0,15105,8228,0,27542,14634,0,68394,31919,0,25354,10656,0,13287,7025,0,6247,7232,0,57794,44409,0,61758,33933,0,25697,15608,0,64262,49115,0,24709,16074
2,2025,'220422000',213,  , L,0,81588,16112,0,20256,3847,0,0,0,0,0,0,0,0,0,0,20880,3948,0,0,0,0,0,0,0,20256,4087,0,0,0,0,0,0,0,20196,4230,0,0,0
2,2025,'220422000',217,  , L,0,54618,17010,0,0,0,0,0,0,0,0,0,0,36084,9700,0,0,0,0,0,0,0,1728,563,0,0,0,0,15552,5423,0,1254,1324,0,0,0,0,0,0
2,2025,'220422000',218,  , L,0,7386376,1447214,0,351900,66496,0,785088,147570,0,354607,68838,0,1429516,265683,0,446963,83107,0,336297,65799,0,618084,123441,0,463372,98236,0,359904,71173,0,1069368,217594,0,744109,151934,0,427168,87343
2,2025,'220422000',220,  , L,0,1526582,547034,0,84796,30429,0,129508,37542,0,30278,12791,0,129217,42818,0,72084,24039,0,132060,42711,0,217704,75780,0,136921,49698,0,161661,56329,0,178054,69790,0,124149,51271,0,130150,53836
2,2025,'220422000',225,  , L,0,153,1219,0,0,0,0,0,0,0,0,0,0,87,724,0,0,0,0,0,0,0,0,0,0,66,495,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220422000',230,  , L,0,2160,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220422000',304,  , L,0,83755,63224,0,15,635,0,30,1298,0,15,2176,0,19,3867,0,17841,12177,0,66,758,0,35571,21654,0,33,453,0,29967,16583,0,33,900,0,15,1055,0,150,1668
2,2025,'220422000',409,  , L,0,3663483,1105019,0,419868,131620,0,428868,132172,0,47112,13885,0,439074,132660,0,382620,112192,0,145596,41840,0,385842,111035,0,614532,187049,0,285204,85879,0,138516,39248,0,238623,73878,0,137628,43561
2,2025,'220422000',551,  , L,0,390800,76210,0,21900,4392,0,21000,4167,0,21000,3995,0,21000,4015,0,80500,15217,0,21800,4314,0,120000,23380,0,20000,3974,0,40000,7882,0,20000,3940,0,0,0,0,3600,934
2,2025,'220422000',601,  , L,0,1460610,358926,0,98312,24940,0,22464,6944,0,101890,23198,0,80064,18919,0,306958,71214,0,76700,18463,0,160936,39869,0,216056,52501,0,1404,705,0,55524,12053,0,176512,46355,0,163790,43765
2,2025,'220422000',606,  , L,0,42,907,0,0,0,0,0,0,0,0,0,0,42,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220429010',210,  , L,0,44081,37353,0,0,0,0,0,0,0,2490,5662,0,36,422,0,24600,10020,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,3290,0,3595,12706,0,12300,5253
2,2025,'220429010',215,  , L,0,50,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220429010',217,  , L,0,750,811,0,0,0,0,250,239,0,0,0,0,0,0,0,0,0,0,0,0,0,250,274,0,0,0,0,0,0,0,0,0,0,0,0,0,250,298
2,2025,'220429010',220,  , L,0,461672,174192,0,62160,24195,0,1408,484,0,1408,507,0,1408,525,0,67344,24794,0,38816,14018,0,61000,22783,0,86224,30469,0,60000,24162,0,63816,26499,0,14160,4352,0,3928,1404
2,2025,'220429090',210,  , L,0,485178,201659,0,48000,21024,0,109509,42594,0,19858,6287,0,57396,25192,0,61794,27816,0,0,0,0,33470,11656,0,48000,22573,0,0,0,0,57451,27255,0,49100,15835,0,600,1427
2,2025,'220429090',213,  , L,0,24000,10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220429090',218,  , L,0,4128815,580299,0,258940,38690,0,71884,8841,0,134965,26678,0,644582,77715,0,310630,40288,0,381742,48521,0,427837,62912,0,358464,45166,0,355524,56043,0,606970,83596,0,379367,56974,0,197910,34875
2,2025,'220429090',220,  , L,0,706669,130823,0,23955,4211,0,68419,12378,0,68537,11249,0,68310,11436,0,78008,15099,0,22440,3745,0,92046,16264,0,47409,8630,0,71296,13746,0,112580,23023,0,0,0,0,53669,11042
2,2025,'220429090',232,  , L,0,138927,35606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48313,11700,0,44368,12091,0,46246,11815,0,0,0,0,0,0,0,0,0
2,2025,'220429090',304,  , L,0,4573330,968454,0,605348,144983,0,583686,127340,0,510247,101500,0,422159,83615,0,446090,91965,0,118912,20867,0,491590,100895,0,310850,55546,0,162904,32482,0,564244,121767,0,239441,65157,0,117859,22337
2,2025,'220429090',409,  , L,0,18990519,2607719,0,1741568,244109,0,1124963,163045,0,2090713,311109,0,1047632,134265,0,1991828,271389,0,887499,119518,0,1757576,235042,0,1833927,243198,0,1518416,209753,0,1752504,225359,0,1705993,228795,0,1537900,222137
2,2025,'220429090',413,  , L,0,221000,61007,0,22114,6496,0,0,0,0,44142,12314,0,22058,6146,0,0,0,0,66289,17754,0,44250,11941,0,0,0,0,0,0,0,0,0,0,0,0,0,22147,6356
2,2025,'220429090',551,  , L,0,70242,10091,0,22172,3635,0,48070,6456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220429090',601,  , L,0,1537366,215100,0,92000,13180,0,144506,20855,0,136100,19333,0,145617,19415,0,230607,30773,0,67530,10591,0,188162,25530,0,136283,18587,0,72857,10641,0,136444,19047,0,138860,19506,0,48400,7642
2,2025,'220429090',606,  , L,0,218175,114815,0,48000,26300,0,0,0,0,24000,16789,0,0,0,0,0,0,0,24000,12854,0,48175,11293,0,2000,3703,0,24000,16784,0,24000,17223,0,0,0,0,24000,9869
2,2025,'220430200',409,  , L,0,410967,191354,0,33553,18222,0,65876,29435,0,0,0,0,16370,7740,0,85895,38469,0,80077,34039,0,0,0,0,34646,16967,0,46157,19255,0,0,0,0,0,0,0,48393,27227
2,2025,'220430200',413,  , L,0,212759,85895,0,0,0,0,34402,14698,0,0,0,0,70273,28455,0,0,0,0,0,0,0,17595,7337,0,0,0,0,0,0,0,0,0,0,0,0,0,90489,35405
2,2025,'220510000',105,  , L,0,50694,20212,0,0,0,0,1200,529,0,19650,7678,0,1200,510,0,4800,2211,0,1200,489,0,1200,464,0,0,0,0,1800,809,0,10200,4312,0,7650,2414,0,1794,796
2,2025,'220510000',157,  , L,0,1089,2503,0,0,0,0,0,0,0,0,0,0,1089,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220510000',210,  , L,0,486289,250477,0,5523,2799,0,53441,25261,0,9949,5718,0,41971,24417,0,73522,34303,0,55019,26420,0,19527,12678,0,18121,11187,0,53285,29650,0,96720,44828,0,17693,11499,0,41518,21717
2,2025,'220510000',213,  , L,0,586991,212029,0,4800,2115,0,0,0,0,0,0,0,828,309,0,0,0,0,0,0,0,360,736,0,107196,38146,0,114204,41713,0,262569,93334,0,67980,24403,0,29054,11273
2,2025,'220510000',217,  , L,0,135,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,263,0,0,0,0,0,0
2,2025,'220510000',218,  , L,0,1004733,320363,0,61733,33162,0,68673,26309,0,58596,23030,0,63528,18290,0,67140,25051,0,51942,15220,0,125055,36810,0,124810,34933,0,110430,30159,0,95607,27780,0,113184,27391,0,64035,22228
2,2025,'220510000',220,  , L,0,194567,118803,0,4821,1519,0,21600,8728,0,13554,4965,0,12889,5689,0,6228,4157,0,64997,43322,0,19341,10369,0,1272,852,0,13201,5954,0,8086,4343,0,12507,15203,0,16071,13702
2,2025,'220510000',230,  , L,0,360,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220510000',304,  , L,0,576,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220510000',409,  , L,0,259138,80495,0,0,0,0,112428,31679,0,0,0,0,0,0,0,0,0,0,0,0,0,113868,35405,0,0,0,0,32154,13172,0,0,0,0,688,239,0,0,0
2,2025,'220510000',551,  , L,0,270,671,0,0,0,0,0,0,0,270,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220510000',601,  , L,0,11720,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919,4801,0,2119,2597,0,0,0,0,0,0,0,0,0,0,2866,3511,0,2816,4100
2,2025,'220590200',218,  , L,0,15600,4280,0,0,0,0,0,0,0,0,0,0,1560,375,0,0,0,0,0,0,0,0,0,0,0,0,0,8580,2409,0,4680,1286,0,0,0,0,780,210
2,2025,'220590200',220,  , L,0,19016,8697,0,0,0,0,9534,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9482,4507,0,0,0,0,0,0
2,2025,'220600100',628, L,KG,11340,11340,1870,0,0,0,0,0,0,0,0,0,0,0,0,11340,11340,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600210',103,  , L,0,16812,37047,0,0,0,0,5100,14154,0,5100,14154,0,0,0,0,0,0,0,504,1320,0,0,0,0,0,0,0,1008,1206,0,0,0,0,5100,6213,0,0,0
2,2025,'220600210',105,  , L,0,24815,37149,0,0,0,0,0,0,0,0,0,0,23535,32946,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,4203,0,0,0,0,0,0,0,0,0
2,2025,'220600210',108,  , L,0,4,1463,0,4,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600210',110,  , L,0,42300,6078,0,0,0,0,9000,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,1136,0,10800,1525,0,0,0,0,14400,2085,0,0,0
2,2025,'220600210',304,  , L,0,36632,196640,0,645,26627,0,7377,45702,0,0,0,0,8732,35433,0,570,2107,0,0,0,0,6186,22448,0,2522,10230,0,5472,21490,0,725,6837,0,4403,25766,0,0,0
2,2025,'220600221',103,  , L,0,810857,256155,0,112860,25566,0,45861,10276,0,59801,14184,0,68121,14972,0,99656,24118,0,32926,8698,0,182913,77625,0,14692,1747,0,99187,45839,0,8478,1951,0,57432,26721,0,28930,4458
2,2025,'220600221',105,  , L,0,15066,8201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5373,2901,0,0,0,0,0,0,0,9693,5300
2,2025,'220600221',106,  , L,0,131381,24752,0,0,0,0,8316,1642,0,14937,2492,0,7238,1366,0,17000,2917,0,31569,5734,0,12957,2255,0,17740,3602,0,1168,604,0,8632,1612,0,500,297,0,11324,2231
2,2025,'220600221',111,  , L,0,58453,18141,0,772,245,0,0,0,0,0,0,0,42237,12741,0,0,0,0,0,0,0,0,0,0,15444,5155,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600221',205,  , L,0,15051,6072,0,0,0,0,0,0,0,0,0,0,4950,1569,0,0,0,0,855,761,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,1997,0,5286,1745
2,2025,'220600221',206,  , L,0,53194,17465,0,2880,732,0,3421,1343,0,0,0,0,16951,4838,0,0,0,0,3421,1374,0,570,247,0,11041,3689,0,2280,993,0,6030,1973,0,0,0,0,6600,2276
2,2025,'220600221',207,  , L,0,141591,27141,0,0,0,0,0,0,0,0,0,0,67953,13024,0,0,0,0,0,0,0,0,0,0,5686,1089,0,33976,6514,0,0,0,0,0,0,0,33976,6514
2,2025,'220600221',208,  , L,0,225409,106129,0,4856,1821,0,1390,735,0,24834,8925,0,23926,11625,0,17196,7182,0,26954,11229,0,17580,11563,0,14769,4928,0,58988,33138,0,22042,10044,0,7674,3566,0,5200,1373
2,2025,'220600221',210,  , L,0,1994718,1239277,0,93218,85484,0,114679,64535,0,107028,73836,0,226369,153735,0,303643,164783,0,185034,101004,0,81204,42962,0,124094,69884,0,357178,215341,0,245642,151739,0,107355,88693,0,49274,27281
2,2025,'220600221',213,  , L,0,347202,153306,0,5454,2183,0,53721,20549,0,18561,8242,0,48222,22305,0,47250,18560,0,0,0,0,41306,16862,0,28658,13309,0,22178,10700,0,20898,10315,0,30267,16259,0,30687,14022
2,2025,'220600221',217,  , L,0,1663,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,606,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600221',218,  , L,0,686520,416991,0,182335,99078,0,46071,19143,0,46084,28985,0,34805,18075,0,53666,32659,0,42070,29509,0,42160,30309,0,43363,25379,0,38866,28013,0,38240,18112,0,55363,41612,0,63497,46117
2,2025,'220600221',220,  , L,0,150982,106535,0,33236,24438,0,25912,22709,0,0,0,0,8852,4765,0,7852,7580,0,7153,5341,0,5702,2258,0,1140,463,0,8089,6990,0,5703,5054,0,12663,7437,0,34680,19500
2,2025,'220600221',225,  , L,0,2045,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,933,388,0,0,0,0,0,0,0,0,0,0,1112,615,0,0,0,0,0,0,0,0,0
2,2025,'220600221',236,  , L,0,11250,5667,0,3330,1645,0,0,0,0,0,0,0,720,345,0,1800,870,0,0,0,0,720,361,0,1800,932,0,1080,564,0,0,0,0,0,0,0,1800,950
2,2025,'220600221',237,  , L,0,12096,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,1491,0,0,0,0,1728,298,0,1728,294,0,0,0,0,0,0
2,2025,'220600221',302,  , L,0,693,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,367,0,0,0,0,153,217,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600221',304,  , L,0,4084,2680,0,1777,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,648,0,0,0,0,1278,753,0,0,0
2,2025,'220600221',410,  , L,0,752,263,0,0,0,0,752,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600221',551,  , L,0,9721,3634,0,441,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9280,3148,0,0,0
2,2025,'220600223',103,  , L,0,26649190,2840756,0,1795457,191645,0,1547998,166046,0,2116940,227393,0,2213639,235106,0,1907152,206072,0,2576834,274423,0,2627316,278025,0,2288725,242956,0,2336152,247845,0,1802147,189960,0,2761778,294335,0,2675052,286950
2,2025,'220600223',110,  , L,0,7146164,991005,0,655168,100091,0,408515,53424,0,820486,113241,0,478432,66555,0,617493,82877,0,448276,62063,0,735672,95685,0,627797,85652,0,473565,62998,0,539212,73477,0,555256,78064,0,786292,116878
2,2025,'220600223',111,  , L,0,657472,93753,0,28224,4333,0,72576,10727,0,28224,4222,0,9928,1420,0,71640,9473,0,57120,7833,0,57120,7894,0,0,0,0,144480,20451,0,86688,12333,0,28896,4150,0,72576,10917
2,2025,'220600223',207,  , L,0,2069660,273205,0,0,0,0,55424,7289,0,71280,7897,0,139233,17423,0,0,0,0,71280,8135,0,278466,36141,0,207186,28734,0,234273,29980,0,696165,95362,0,305553,40876,0,10800,1368
2,2025,'220600223',208,  , L,0,1868031,238875,0,0,0,0,0,0,0,0,0,0,230630,27290,0,461260,56547,0,115315,13975,0,92252,12479,0,46054,6373,0,161441,21249,0,299819,38932,0,161441,21497,0,299819,40533
2,2025,'220600224',106,  , L,0,6983,3458,0,0,0,0,0,0,0,2000,987,0,0,0,0,1448,716,0,0,0,0,0,0,0,2047,1058,0,0,0,0,1488,697,0,0,0,0,0,0
2,2025,'220600224',108,  , L,0,36488,8726,0,1520,420,0,0,0,0,8616,1929,0,3040,651,0,5575,1412,0,3548,846,0,2027,374,0,2534,660,0,0,0,0,4561,1127,0,2027,549,0,3040,758
2,2025,'220600224',118,  , L,0,1800,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600224',123,  , L,0,19008,4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9504,2112,0,0,0,0,0,0,0,0,0,0,9504,2251,0,0,0,0,0,0
2,2025,'220600224',202,  , L,0,3017,2232,0,0,0,0,0,0,0,0,0,0,992,760,0,0,0,0,0,0,0,0,0,0,2025,1472,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600224',203,  , L,0,1520,2135,0,0,0,0,0,0,0,0,0,0,536,775,0,0,0,0,0,0,0,119,342,0,0,0,0,0,0,0,865,1018,0,0,0,0,0,0
2,2025,'220600224',204,  , L,0,1299,2013,0,0,0,0,0,0,0,0,0,0,360,390,0,0,0,0,0,0,0,480,476,0,0,0,0,459,1147,0,0,0,0,0,0,0,0,0
2,2025,'220600224',205,  , L,0,3603,2856,0,0,0,0,240,344,0,0,0,0,0,0,0,836,576,0,0,0,0,1090,663,0,0,0,0,598,581,0,0,0,0,0,0,0,839,692
2,2025,'220600224',206,  , L,0,276,421,0,0,0,0,0,0,0,0,0,0,0,0,0,276,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600224',207,  , L,0,16898,6864,0,0,0,0,432,341,0,16466,6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600224',208,  , L,0,47698,35070,0,2958,2274,0,12699,6131,0,4370,3588,0,5137,3882,0,1391,929,0,0,0,0,4969,3852,0,4979,5128,0,4941,2479,0,3318,3729,0,1470,1857,0,1466,1221
2,2025,'220600224',210,  , L,0,1641,2032,0,0,0,0,0,0,0,0,0,0,779,553,0,0,0,0,450,798,0,0,0,0,0,0,0,0,0,0,0,0,0,270,394,0,142,287
2,2025,'220600224',213,  , L,0,192,355,0,0,0,0,0,0,0,0,0,0,192,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600224',218,  , L,0,772,719,0,0,0,0,0,0,0,0,0,0,0,0,0,772,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600224',220,  , L,0,639,687,0,279,414,0,0,0,0,360,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600224',225,  , L,0,5512,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,1113,0,0,0,0,2851,1220,0,0,0,0,0,0
2,2025,'220600224',238,  , L,0,27936,2693,0,0,0,0,16056,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11880,1155,0,0,0
2,2025,'220600224',245,  , L,0,1096,1091,0,1096,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600224',302,  , L,0,13097,11491,0,0,0,0,340,587,0,2743,2735,0,0,0,0,0,0,0,1202,1251,0,0,0,0,5281,2580,0,1027,849,0,0,0,0,0,0,0,2504,3489
2,2025,'220600224',304,  , L,0,29332,38742,0,4721,5226,0,1034,2272,0,1523,1984,0,0,0,0,5774,6938,0,5617,7234,0,173,229,0,422,635,0,503,812,0,1989,2585,0,4829,5996,0,2747,4831
2,2025,'220600224',601,  , L,0,4697,5645,0,1026,1910,0,1524,1695,0,0,0,0,0,0,0,0,0,0,1578,1610,0,569,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600228',208,  , L,0,1980,1893,0,0,0,0,0,0,0,0,0,0,1980,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'220600229',103,  , L,0,7481431,1080948,0,657478,92992,0,662038,91340,0,621626,91307,0,657723,92517,0,639043,88399,0,568215,78445,0,633623,89994,0,433427,64602,0,634099,91453,0,618679,91717,0,651497,97387,0,703983,110795
2,2025,'220600229',105,  , L,0,4017374,1546569,0,358088,144022,0,160619,71812,0,389906,175106,0,389010,150982,0,263293,116575,0,359136,109351,0,378339,141126,0,298668,100408,0,267600,103587,0,391468,172416,0,348126,111274,0,413121,149910
