Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'853630000',302,NO,KG,1020,21,23459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,270,1,2,378,0,0,0,0,0,0,1004,6,22811,0,0,0
2,2025,'853630000',304,NO,KG,16200,4181,574468,396,89,8172,2470,118,8318,735,341,135381,608,330,15353,256,668,7759,2484,1139,35194,143,193,125497,736,234,12717,447,62,8477,6328,363,10879,141,124,9374,1456,520,197347
2,2025,'853630000',305,NO,KG,136936,11667,170512,6681,729,12065,893,122,4357,3764,787,9139,21931,565,12573,13210,777,13219,3999,1718,20757,11767,1921,18242,17363,623,12503,9418,1969,18202,33299,1051,17276,13422,1261,27834,1189,144,4345
2,2025,'853630000',307,NO,KG,1400,182,7161,700,91,3576,0,0,0,0,0,0,0,0,0,700,91,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853630000',311,NO,KG,200358,680,22666,25501,55,1941,10000,20,621,23511,73,2775,39000,60,2420,15011,65,1258,4059,173,4762,0,0,0,40500,63,2361,10500,11,698,13502,103,3310,18001,32,1729,773,25,791
2,2025,'853630000',323,NO,KG,7005,290,3640,30,28,313,0,0,0,42,43,407,20,20,201,29,22,288,29,33,292,0,0,0,0,0,0,30,35,320,1215,20,319,1605,16,421,4005,73,1079
2,2025,'853630000',324,NO,KG,1,2,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,352,0,0,0,0,0,0
2,2025,'853630000',410,NO,KG,16184,372,2596,0,0,0,0,0,0,4080,124,569,2000,20,362,5000,50,748,0,0,0,0,0,0,0,0,0,2000,20,276,0,0,0,0,0,0,3104,158,641
2,2025,'853630000',504,NO,KG,20,4,465,0,0,0,0,0,0,0,0,0,0,0,0,20,4,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853630000',601,NO,KG,2939,3040,75781,205,224,5528,0,0,0,196,208,5148,0,0,0,551,516,13450,220,224,5513,420,464,10995,451,448,11564,300,308,7778,0,0,0,596,648,15805,0,0,0
2,2025,'853630000',606,NO,KG,2,15,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,649,0,0,0,0,0,0,0,0,0
2,2025,'853641000',103,NO,KG,191967,6637,49256,12498,595,3988,19824,607,2686,6770,448,4093,8495,417,4102,1060,115,2404,9659,475,3166,17113,662,5998,14779,919,3442,46852,1202,8079,7552,235,2152,9374,84,1055,37991,878,8091
2,2025,'853641000',105,NO,KG,157764529,2014899,13835975,13715693,203122,1395127,11110651,151826,980221,11865344,146990,1027254,12403942,142099,981368,13366788,218550,1317066,13850994,187089,1210928,13214763,183142,1152765,11790747,149211,970863,17010459,194992,1379177,12738332,140234,1055187,16309374,152675,1202143,10387442,144969,1163876
2,2025,'853641000',106,NO,KG,1249069,60413,1553027,150259,6896,168806,103597,4110,135027,99553,6801,207404,105378,5608,135437,72757,6134,126551,124957,2729,81542,59380,5923,136907,90169,4174,112662,124627,6491,138406,131635,4830,129307,75392,3085,68714,111365,3632,112264
2,2025,'853641000',108,NO,KG,23000,180,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,169,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,11,212
2,2025,'853641000',110,NO,KG,52654126,359137,2614320,3964974,27631,195273,5654082,34664,255855,2530213,18951,127130,3682390,25354,177966,5568686,32706,233699,3034693,26587,175348,5918522,39260,281030,4079530,25932,199869,4035132,28771,220046,7188974,47767,371807,3331624,25205,179223,3665306,26309,197074
2,2025,'853641000',111,NO,KG,26300769,359791,2730116,2098358,24779,194909,3061514,24825,219315,2558625,26298,204605,1897593,28521,232035,2280272,31107,225607,2213290,28610,216892,2334994,33216,257728,1145192,20493,130599,1820855,36033,272357,2295805,37396,264335,1817836,27324,213505,2776435,41189,298229
2,2025,'853641000',112,NO,KG,3147,87,11680,6,0,2338,120,24,206,4,8,3733,3000,1,327,0,0,0,0,0,0,12,47,1375,4,4,3443,0,0,0,0,0,0,1,3,258,0,0,0
2,2025,'853641000',113,NO,KG,33915564,265828,2578928,1684985,13524,137442,2624358,20932,202502,3175248,23902,230705,1670549,13367,139900,3209979,25894,242822,2110106,16888,179018,2274807,17648,165785,3568354,27274,263647,3591444,25283,231590,2895913,23015,208949,2878489,21716,206496,4231332,36385,370072
2,2025,'853641000',117,NO,KG,7388004,46082,508959,592842,3872,45706,645550,3987,44412,369870,2211,24807,455322,2892,31268,493762,2890,32039,795585,4847,56483,947688,6102,63103,227350,1425,17269,876744,5338,56445,881129,5355,60593,489007,3264,34066,613155,3899,42768
2,2025,'853641000',118,NO,KG,3982402,159174,840499,317610,14484,70727,269942,11825,62219,261400,9514,54668,218740,15201,64914,400496,15953,79055,505346,17236,90436,346460,19542,98087,382372,11804,66921,285980,10012,56459,486606,15752,96277,287080,10608,56655,220370,7243,44081
2,2025,'853641000',123,NO,KG,49420,4404,99358,103,11,3200,3672,535,3966,4106,255,24847,3569,379,4000,4808,199,4549,8115,623,13405,4083,404,10363,3939,331,6762,6418,466,11437,3850,502,6823,2628,337,3934,4129,362,6072
2,2025,'853641000',143,NO,KG,55,37,3876,0,0,0,9,6,2289,0,0,0,0,0,0,23,16,855,0,0,0,0,0,0,13,10,414,0,0,0,0,0,0,10,5,318,0,0,0
2,2025,'853641000',203,NO,KG,141,382,33490,12,116,4467,0,0,0,20,168,21786,1,1,265,0,0,0,1,0,317,8,27,5161,0,0,0,0,0,0,3,1,527,32,27,327,64,42,640
2,2025,'853641000',204,NO,KG,133,20,3636,9,2,1232,0,0,0,0,0,0,0,0,0,110,15,666,0,0,0,0,0,0,3,1,648,0,0,0,0,0,0,8,2,756,3,0,334
2,2025,'853641000',205,NO,KG,9938,458,125629,143,13,1270,228,23,4885,876,58,5980,860,13,3893,692,19,7412,1493,79,24145,919,26,11097,146,6,1954,2974,111,31324,800,65,17715,30,1,889,777,44,15065
2,2025,'853641000',207,NO,KG,636,363,10483,180,173,3397,8,2,294,90,5,444,85,13,930,40,117,1037,34,15,285,17,6,849,1,1,393,0,0,0,1,0,253,180,31,2601,0,0,0
2,2025,'853641000',210,NO,KG,96425,6150,534094,7668,736,27564,8334,420,39917,11954,540,13915,4474,380,51987,8559,745,17456,7290,464,19529,7424,421,34281,5580,628,62530,17853,741,28695,11623,629,138731,974,287,84628,4692,159,14861
2,2025,'853641000',213,NO,KG,179507,12719,270891,4501,447,12341,6373,689,13436,26490,1444,24617,6616,812,21498,25702,1765,27852,15498,759,17814,3575,433,16646,28325,1785,23557,16360,1133,28308,19187,1527,25329,23636,1452,40110,3244,473,19383
2,2025,'853641000',215,NO,KG,467,81,3416,0,0,0,0,0,0,50,4,713,0,0,0,0,0,0,388,67,1672,0,0,0,16,1,290,0,0,0,0,0,0,0,0,0,13,9,741
2,2025,'853641000',217,NO,KG,352103,13002,133812,36506,1298,10639,21272,755,8161,28830,1044,10996,30409,1023,10265,22900,868,9309,24429,918,10237,25238,920,9747,41133,1491,14460,25810,1068,11703,15904,643,6765,50708,1892,18694,28964,1082,12836
2,2025,'853641000',218,NO,KG,6587,1127,17245,2566,351,4091,0,0,0,94,32,1102,251,23,1175,114,17,882,0,0,0,210,15,747,778,112,1408,210,38,766,2280,330,4001,4,32,1099,80,177,1974
2,2025,'853641000',220,NO,KG,84976,9980,93426,6930,724,6839,8867,1013,8411,5138,677,6199,6500,749,8487,10854,1428,8970,6518,509,8103,9753,1264,9645,3731,491,4118,11543,1366,10666,3938,499,6407,7397,634,10397,3807,626,5184
2,2025,'853641000',221,NO,KG,14,1,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,201,0,0,0
2,2025,'853641000',222,NO,KG,3,11,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,340,0,0,0,0,0,0,0,0,0
2,2025,'853641000',223,NO,KG,96,56,6379,0,0,0,1,1,570,31,33,3497,0,0,0,0,0,0,20,13,579,0,0,0,6,1,314,12,2,356,13,3,527,13,3,536,0,0,0
2,2025,'853641000',225,NO,KG,98327,985,18109,17000,246,2899,0,0,0,1000,7,240,0,0,0,4,1,268,14500,77,3258,5000,17,1277,35000,323,5756,2000,29,357,9523,142,1683,14000,142,2131,300,1,240
2,2025,'853641000',227,NO,KG,1625,232,5319,27,3,252,206,22,473,0,0,0,2,1,216,0,0,0,0,0,0,0,0,0,62,8,821,222,32,571,929,98,1705,23,51,405,154,17,876
2,2025,'853641000',228,NO,KG,62208,5592,90740,5184,466,7132,0,0,0,10368,932,14342,0,0,0,5184,466,7240,5184,466,7246,5184,466,7565,5184,466,7752,5184,466,7708,12960,1165,19626,0,0,0,7776,699,12129
2,2025,'853641000',231,NO,KG,788,610,6597,0,0,0,0,0,0,35,33,311,171,61,1519,0,0,0,0,0,0,0,0,0,0,0,0,122,89,807,0,0,0,252,254,2348,208,173,1612
2,2025,'853641000',236,NO,KG,1,3,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,227,0,0,0,0,0,0
2,2025,'853641000',242,NO,KG,7020,1351,49503,270,53,1851,450,85,2968,0,0,0,1080,205,7224,180,30,1212,450,87,3034,1080,207,7671,720,140,5112,270,48,1927,450,88,3246,1620,319,11879,450,89,3379
2,2025,'853641000',245,NO,KG,851718,10940,336792,39635,617,20740,37300,561,22400,39359,974,18985,87389,815,29969,123046,1191,36357,83010,1422,30619,114685,1288,40944,2783,476,4025,73720,705,23785,126700,1246,52237,81740,770,30944,42351,875,25787
2,2025,'853641000',246,NO,KG,1126,107,8243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,26,2153,0,0,0,76,3,372,0,0,0,300,17,1577,540,61,4141
2,2025,'853641000',302,NO,KG,6,11,2657,0,0,0,0,0,0,3,4,1280,0,0,0,1,3,426,1,1,495,0,0,0,0,0,0,0,0,0,1,3,456,0,0,0,0,0,0
2,2025,'853641000',304,NO,KG,95643,12847,1829757,9057,696,112755,2311,705,138983,10675,350,92588,5276,677,159770,9217,1940,284349,7918,1616,146233,5794,1496,160529,7476,785,151252,14968,793,142490,8932,2513,208485,6378,583,147395,7641,693,84928
2,2025,'853641000',305,NO,KG,188288,5788,404842,2365,210,15577,1853,76,6551,58155,1327,42940,45935,1253,27582,3198,614,26214,7420,174,20611,15394,650,113184,1849,99,17694,36801,372,40039,1126,334,14601,12846,594,40216,1346,85,39633
2,2025,'853641000',504,NO,KG,156,20,373,0,0,0,0,0,0,156,20,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853641000',506,NO,KG,840,14,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,14,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853641000',601,NO,KG,4,1,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853649000',103,NO,KG,155624,49220,241849,13241,4014,13846,15373,5151,17596,11500,3918,24353,18758,5779,24460,8877,2689,10338,10983,3370,14449,16090,4693,17636,12345,3991,32063,7426,2425,18718,13501,4361,22935,13605,4554,23642,13925,4275,21813
2,2025,'853649000',105,NO,KG,9652848,768861,3753344,626030,44321,220280,681054,53381,226040,499241,30822,181282,877066,68222,364411,761807,34429,206688,797167,57526,245804,812944,62080,334546,1019573,87287,461898,987917,80323,365702,758299,72881,332465,797063,83653,386341,1034687,93936,427887
2,2025,'853649000',106,NO,KG,270112,5168,102688,14100,419,5759,5748,532,8770,6076,146,2802,21544,360,8121,76103,423,17066,12326,521,9550,13069,428,11730,67924,526,13958,6491,454,5941,8292,133,3892,24497,398,7719,13942,828,7380
2,2025,'853649000',108,NO,KG,2,13,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232,0,0,0,1,12,537,0,0,0,0,0,0,0,0,0
2,2025,'853649000',110,NO,KG,111292,10127,172235,1096,2063,40174,4554,791,13886,21503,541,20440,26528,509,6883,8319,935,15425,7846,1013,13843,7505,254,2236,7505,242,2753,7349,1084,14376,8008,433,2935,1010,1900,35580,10069,362,3704
2,2025,'853649000',111,NO,KG,624402,19832,231270,23609,1163,11045,41338,1475,16930,172304,1887,32251,16225,1144,10321,35490,3161,36396,32742,1243,14191,38997,1190,16887,26998,1305,16293,122071,2493,25690,30254,1046,16213,50790,1884,18469,33584,1841,16584
2,2025,'853649000',112,NO,KG,1647,39,3155,0,0,0,1500,2,271,20,3,290,0,0,0,0,0,0,20,2,268,38,5,404,10,11,806,0,0,0,17,11,475,22,3,335,20,2,306
2,2025,'853649000',113,NO,KG,282377,7233,148201,5059,113,2434,13013,635,19272,37956,709,12139,13996,304,6638,21928,431,7391,19741,413,7640,29171,942,15820,32114,1006,20749,14887,455,11274,23506,510,10260,20717,627,13233,50289,1088,21351
2,2025,'853649000',117,NO,KG,25401,218,27736,1850,69,1081,1004,8,5263,6000,38,1095,1000,2,247,0,0,0,0,0,0,2700,4,390,3200,21,649,0,0,0,4,1,5869,4008,7,12142,5635,68,1000
2,2025,'853649000',118,NO,KG,580588,96674,331668,40711,8214,25719,34815,3170,16009,29370,3822,13873,58254,13885,38520,68677,15328,45298,64937,7012,29082,26428,4571,16962,54485,6545,28327,40447,2805,12937,75706,14504,47815,44471,7504,25026,42287,9314,32100
2,2025,'853649000',123,NO,KG,16375,1234,188063,1743,112,16060,1852,71,18013,6395,258,65221,265,26,4016,816,11,6249,789,64,13979,715,43,2929,372,79,4122,1504,75,14782,821,185,13603,69,113,6687,1034,197,22402
2,2025,'853649000',125,NO,KG,16,28,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853649000',138,NO,KG,2,3,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,479,0,0,0,0,0,0
2,2025,'853649000',143,NO,KG,343,30,125814,22,2,11014,7,2,4012,55,5,15171,71,6,25115,56,4,16658,0,0,0,119,8,42744,2,0,2504,0,0,0,0,0,0,6,1,1881,5,2,6715
2,2025,'853649000',157,NO,KG,15,1,540,15,1,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853649000',202,NO,KG,5,5,1125,0,0,0,2,2,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,412,0,0,0
2,2025,'853649000',203,NO,KG,10512,150328,887671,754,12071,74197,941,13898,101268,222,3523,25275,908,14631,91167,1192,18555,88917,916,14979,80612,996,15608,84334,727,11651,64870,1357,18528,114633,1443,19952,120870,182,1155,9381,874,5777,32147
2,2025,'853649000',204,NO,KG,30,70,2131,0,0,0,0,0,0,22,10,229,1,1,222,0,0,0,0,0,0,0,0,0,3,54,875,0,0,0,0,0,0,0,0,0,4,5,805
2,2025,'853649000',205,NO,KG,5457,1181,170268,55,178,45659,2344,123,17352,104,115,10140,653,114,11282,2,5,13246,1,1,1648,58,109,15937,745,106,10642,1202,121,12024,47,25,8276,201,135,11165,45,149,12897
2,2025,'853649000',207,NO,KG,14865,1178,89815,1880,238,15229,25,6,1600,59,27,2359,895,120,9191,0,0,0,759,54,3234,980,144,10168,4678,259,19353,3344,46,5926,690,48,3096,1450,229,19001,105,7,658
2,2025,'853649000',208,NO,KG,7,36,1280,0,0,0,2,6,208,0,0,0,0,0,0,0,0,0,0,0,0,2,20,589,2,9,211,1,1,272,0,0,0,0,0,0,0,0,0
2,2025,'853649000',209,NO,KG,1,8,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,317
2,2025,'853649000',210,NO,KG,81853,14990,661312,4346,1141,54053,9195,2493,56891,4876,1254,34875,3203,531,37485,1701,362,36924,5441,777,70989,22375,900,46640,7509,1250,84468,6696,1876,59346,9378,2350,73763,3187,1195,29868,3946,861,76010
2,2025,'853649000',213,NO,KG,70252,27294,259623,4843,1743,18149,6911,2484,23501,6327,2150,25746,5856,2205,19655,5570,2260,19544,6602,2713,27418,7511,3247,25134,6015,1854,17619,5975,2357,21359,4125,2235,23977,3890,1755,17568,6627,2291,19953
2,2025,'853649000',215,NO,KG,2459,2509,82280,769,617,39851,6,60,1045,641,154,3872,15,46,791,204,7,438,204,8,441,222,186,3874,24,97,2499,243,161,3590,33,235,4778,14,119,2760,84,819,18341
2,2025,'853649000',217,NO,KG,29436,488,8033,0,0,0,0,0,0,0,0,0,27130,464,5963,0,0,0,42,3,417,1822,18,1342,442,3,311,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853649000',218,NO,KG,124,353,4562,0,0,0,10,2,302,54,38,1448,2,3,212,6,104,519,0,0,0,2,3,217,3,3,331,2,8,354,43,184,805,0,0,0,2,8,374
2,2025,'853649000',220,NO,KG,10251,806,49334,1220,56,7819,328,32,3105,383,12,684,47,24,1245,1700,47,791,33,18,692,330,45,2557,820,24,1021,2651,255,15326,760,88,5369,1016,52,1975,963,153,8750
2,2025,'853649000',221,NO,KG,314,133,5338,0,0,0,0,0,0,0,0,0,0,0,0,28,10,202,0,0,0,254,116,4417,0,0,0,0,0,0,0,0,0,32,7,719,0,0,0
2,2025,'853649000',222,NO,KG,290,1803,92624,13,66,3584,22,105,6538,6,32,4511,14,112,5766,12,81,4116,96,596,25404,24,120,8299,20,84,4939,46,345,16031,8,51,3074,14,100,5180,15,111,5182
2,2025,'853649000',223,NO,KG,67,114,7945,0,0,0,2,1,259,2,1,248,18,40,3863,0,0,0,0,0,0,0,0,0,5,10,893,10,5,425,20,47,1691,10,10,566,0,0,0
2,2025,'853649000',225,NO,KG,89774,1160,25114,3000,44,453,6,2,482,0,0,0,0,0,0,3000,44,455,0,0,0,5972,81,4283,5255,115,7843,5500,72,727,27000,285,4687,8541,117,1842,31500,400,4342
2,2025,'853649000',227,NO,KG,701,143,3899,416,114,1865,5,1,346,0,0,0,0,0,0,50,15,473,0,0,0,50,7,473,0,0,0,0,0,0,0,0,0,20,1,497,160,5,245
2,2025,'853649000',231,NO,KG,1436,1526,16841,127,222,2079,132,62,1017,34,124,1145,130,44,384,183,252,2121,98,124,1975,170,448,3751,186,46,418,289,172,2635,2,2,455,1,14,561,84,16,300
2,2025,'853649000',232,NO,KG,158,215,5105,98,107,1034,0,0,0,0,0,0,2,2,250,9,10,239,49,96,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853649000',234,NO,KG,340,75,2920,0,0,0,30,9,282,50,7,448,30,1,269,30,3,258,0,0,0,50,8,444,2,0,255,0,0,0,9,18,211,130,8,509,9,21,244
2,2025,'853649000',245,NO,KG,55336,37475,172850,3335,11961,44083,431,3070,9956,9474,7056,25649,867,741,5357,1646,639,5044,978,1950,11110,5762,1930,12219,17296,1470,10195,2590,1723,10380,4875,3698,19409,7124,2256,13669,958,981,5779
2,2025,'853649000',246,NO,KG,3028,90,1505,0,0,0,3,1,441,0,0,0,0,0,0,0,0,0,1625,47,553,0,0,0,1400,42,511,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853649000',302,NO,KG,100,320,89562,1,0,345,7,109,3622,2,9,10825,11,87,4665,0,0,0,3,22,1216,1,7,936,3,2,1641,1,1,288,55,25,31350,13,47,12104,3,11,22570
2,2025,'853649000',304,NO,KG,38315,12858,2598046,693,280,120301,985,507,231815,2604,292,133483,1172,1098,166119,1320,945,302982,739,789,143046,5615,2563,226449,832,969,218737,725,1402,274891,721,1403,204160,8060,1408,286106,14849,1202,289957
2,2025,'853649000',305,NO,KG,33912,1982,234689,95,11,9937,187,9,8694,1677,765,30086,22359,305,21230,280,133,12167,120,21,17967,733,102,27501,678,141,25281,1534,84,12244,1338,152,39704,4345,225,26216,566,34,3662
2,2025,'853649000',323,NO,KG,25,20,2342,25,20,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853649000',410,NO,KG,22611,931,9149,0,0,0,2600,152,1465,4080,126,557,0,0,0,1001,15,1907,2846,108,858,1600,109,527,0,0,0,3484,281,1394,0,0,0,3000,60,421,4000,80,2020
2,2025,'853649000',504,NO,KG,3876,57,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3,417,0,0,0,876,54,2173,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853649000',551,NO,KG,5,40,7030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,7030,0,0,0,0,0,0,0,0,0
2,2025,'853649000',601,NO,KG,6020,172,1793,0,0,0,0,0,0,1,4,561,0,0,0,6000,87,933,19,81,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853650011',103,NO,KG,43402,11137,61175,931,491,4923,2119,743,5234,4404,923,2792,5335,1052,7116,7368,1996,10207,2199,710,7084,1128,444,5570,1000,205,623,2247,908,5770,4551,989,3332,4162,992,3436,7958,1684,5088
2,2025,'853650011',105,NO,KG,617665,73604,336390,113840,9710,49330,54330,3818,28842,59086,4990,24624,50136,7344,27040,24385,5601,25917,34177,3962,16360,57603,7309,31187,32690,2746,15239,72861,6513,32456,58600,6849,27046,38288,9090,35399,21669,5672,22950
2,2025,'853650011',106,NO,KG,14708,6295,32377,1200,492,2030,1040,529,3041,1320,681,3289,561,329,2270,1532,921,4100,562,359,1468,750,254,1331,1120,566,2739,2770,599,3792,1323,731,3597,660,262,1176,1870,572,3544
2,2025,'853650011',111,NO,KG,109363,44660,208709,12870,11511,25530,8738,4090,15506,15554,6687,35595,11121,2764,15529,23893,3377,20025,5500,4808,26736,2065,1513,10923,12767,4097,24832,14493,2451,15533,666,871,4948,1090,1646,8664,606,845,4888
2,2025,'853650011',117,NO,KG,4560,175,1595,420,10,245,2880,134,637,560,14,306,0,0,0,700,17,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853650011',118,NO,KG,487592,84750,272668,39917,3927,12861,38006,3960,11680,23248,2053,7137,57701,5637,17291,40155,3978,11860,30036,2978,8435,27096,2619,8015,48287,16192,55096,61489,14575,46911,25460,2720,8453,48369,11197,31855,47828,14914,53074
2,2025,'853650011',123,NO,KG,69,2670,8936,0,0,0,0,0,0,3,52,575,8,81,1900,6,13,205,0,0,0,0,0,0,0,0,0,0,0,0,29,64,828,23,2460,5428,0,0,0
2,2025,'853650011',202,NO,KG,3,90,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853650011',203,NO,KG,24,383,7642,12,152,1528,1,8,307,4,68,1154,5,148,4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,344,0,0,0
2,2025,'853650011',204,NO,KG,26,295,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,224,0,0,0,20,281,979,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853650011',205,NO,KG,15714,4836,43738,1650,468,4403,1294,494,4312,1696,632,4853,1323,373,3441,1427,425,3875,892,266,2345,2078,618,5712,1457,396,3556,2254,681,6468,710,195,2028,618,174,1564,315,114,1181
2,2025,'853650011',207,NO,KG,40,14,840,40,14,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853650011',210,NO,KG,13175,2190,56248,104,31,397,0,0,0,0,0,0,0,0,0,0,0,0,70,23,227,27,46,206,4889,518,18134,663,68,3292,2416,586,10890,3406,620,15628,1600,298,7474
2,2025,'853650011',213,NO,KG,31058,3331,46659,2269,245,3384,1828,195,3917,1309,258,3900,2316,206,4525,5070,524,7619,1751,191,1672,6852,377,4536,1786,149,2257,2756,586,4582,2428,112,1307,914,319,6206,1779,169,2754
2,2025,'853650011',215,NO,KG,154,829,35765,22,99,4190,0,0,0,41,202,7460,6,53,956,6,43,990,22,105,4132,0,0,0,12,23,2468,2,16,506,8,60,6594,15,69,3775,20,159,4694
2,2025,'853650011',218,NO,KG,195,317,2871,0,0,0,50,30,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,17,487,60,42,756,10,58,336,5,170,838,0,0,0
2,2025,'853650011',220,NO,KG,213,116,1606,0,0,0,0,0,0,80,14,324,0,0,0,0,0,0,12,17,268,12,13,282,0,0,0,89,41,433,0,0,0,20,31,299,0,0,0
2,2025,'853650011',222,NO,KG,18,137,3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,91,1459,0,0,0,0,0,0,1,15,1030,0,0,0,0,0,0,2,31,660
2,2025,'853650011',223,NO,KG,1431,387,6281,0,0,0,150,3,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,48,265,0,0,0,0,0,0,1200,336,5772
2,2025,'853650011',225,NO,KG,168,30,754,0,0,0,0,0,0,0,0,0,80,12,211,0,0,0,0,0,0,80,12,218,0,0,0,0,0,0,0,0,0,0,0,0,8,6,325
2,2025,'853650011',227,NO,KG,1510,189,5589,80,9,378,96,30,474,126,16,534,53,6,222,69,11,301,105,13,464,473,41,643,89,15,449,72,10,372,234,25,1166,72,7,347,41,6,239
2,2025,'853650011',228,NO,KG,8621,753,7105,600,44,490,1000,91,779,421,39,333,600,48,469,1200,109,953,0,0,0,1200,114,988,600,56,505,0,0,0,1800,150,1540,600,51,516,600,51,532
2,2025,'853650011',231,NO,KG,14417,77,4232,0,0,0,3,19,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,2,819,5,25,224,0,0,0,9,23,232,10800,8,2701
2,2025,'853650011',232,NO,KG,4,103,1734,0,0,0,0,0,0,2,100,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,244,0,0,0,0,0,0,0,0,0
2,2025,'853650011',234,NO,KG,51,93,1283,0,0,0,0,0,0,0,0,0,3,67,976,0,0,0,0,0,0,0,0,0,0,0,0,48,26,307,0,0,0,0,0,0,0,0,0
2,2025,'853650011',245,NO,KG,384,813,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,74,286,296,636,2643,40,103,581,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'853650011',246,NO,KG,16,14,1227,0,0,0,0,0,0,0,0,0,16,14,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
